properties{
  x = 0,
  y = 0,
  width = 2048,
  height = 2048,
  world = "outside",
  tileset = "light_world",
  music = "same",
}

tile{
  layer = 0,
  x = 1752,
  y = 88,
  width = 192,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 96,
  y = 40,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 144,
  y = 32,
  width = 8,
  height = 16,
  pattern = 504,
}

tile{
  layer = 0,
  x = 104,
  y = 56,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 72,
  y = 88,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 120,
  y = 80,
  width = 8,
  height = 16,
  pattern = 504,
}

tile{
  layer = 0,
  x = 48,
  y = 136,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 96,
  y = 128,
  width = 8,
  height = 16,
  pattern = 504,
}

tile{
  layer = 0,
  x = 288,
  y = 40,
  width = 96,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 280,
  y = 32,
  width = 8,
  height = 16,
  pattern = 503,
}

tile{
  layer = 0,
  x = 336,
  y = 136,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 328,
  y = 128,
  width = 8,
  height = 16,
  pattern = 503,
}

tile{
  layer = 0,
  x = 576,
  y = 136,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 288,
  y = 0,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 96,
  y = 0,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 72,
  y = 48,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 48,
  y = 96,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 360,
  y = 80,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 360,
  y = 40,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 336,
  y = 96,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 360,
  y = 144,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 0,
  y = 184,
  width = 384,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 24,
  y = 184,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 24,
  y = 144,
  width = 48,
  height = 40,
  pattern = 502,
}

tile{
  layer = 0,
  x = 480,
  y = 136,
  width = 96,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 536,
  y = 152,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 672,
  y = 232,
  width = 288,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 960,
  y = 224,
  width = 8,
  height = 16,
  pattern = 504,
}

tile{
  layer = 0,
  x = 936,
  y = 184,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 936,
  y = 88,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 728,
  y = 248,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 776,
  y = 248,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 824,
  y = 248,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 872,
  y = 248,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 920,
  y = 248,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 944,
  y = 256,
  width = 16,
  height = 16,
  pattern = 43,
}

tile{
  layer = 0,
  x = 968,
  y = 288,
  width = 16,
  height = 16,
  pattern = 43,
}

tile{
  layer = 0,
  x = 984,
  y = 88,
  width = 528,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 1488,
  y = 136,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 1480,
  y = 128,
  width = 8,
  height = 16,
  pattern = 503,
}

tile{
  layer = 0,
  x = 1512,
  y = 184,
  width = 144,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 696,
  y = 184,
  width = 8,
  height = 16,
  pattern = 503,
}

tile{
  layer = 0,
  x = 1520,
  y = 200,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1568,
  y = 200,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 984,
  y = 176,
  width = 8,
  height = 16,
  pattern = 504,
}

tile{
  layer = 0,
  x = 992,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1040,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1088,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1136,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1184,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1232,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1280,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1328,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1376,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1424,
  y = 104,
  width = 32,
  height = 8,
  pattern = 523,
}

tile{
  layer = 0,
  x = 1752,
  y = 184,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 1800,
  y = 176,
  width = 8,
  height = 16,
  pattern = 504,
}

tile{
  layer = 0,
  x = 1992,
  y = 184,
  width = 48,
  height = 16,
  pattern = 505,
}

tile{
  layer = 0,
  x = 1984,
  y = 176,
  width = 8,
  height = 16,
  pattern = 503,
}

